mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
66.64765644073486,2.1374897722159147,0.5489253520965576,0.12026730580174275,,2,5,1000,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 1000}",0.33138488573894015,0.30621627876833796,0.3219066260578372,0.3146618097845622,0.34715600740275304,0.3242651215504861,0.0141296179767026,29
100.44357013702393,2.2512270288311185,0.5128996849060059,0.031561499453487546,,2,5,1500,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 1500}",0.33243475138427075,0.3058512797973333,0.32132517023423773,0.3145100926944156,0.3463312178695712,0.3240905023959657,0.014116490137236037,31
125.01330604553223,2.4950075709795096,0.7146273612976074,0.03417992404300826,,2,5,2000,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 2000}",0.3317746087149429,0.30560554849659866,0.3229617865924728,0.31623560441200205,0.34875783603788135,0.32506707685077957,0.014611100526375213,25
28.808657264709474,0.24080866032411605,0.14529080390930177,0.01751769994312822,,2,10,500,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 500}",0.3191320617027638,0.2962784784455759,0.3141991175907866,0.3032380877364273,0.3368331701210647,0.3139361831193237,0.013982718489012598,74
58.697231960296634,0.6726138577108207,0.2979391098022461,0.013640214199387282,,2,10,1000,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 1000}",0.3205968882479345,0.2918973691068742,0.31166965323912565,0.30498741125426676,0.33434159278803355,0.31269858292724695,0.014310936126243056,90
90.07410387992859,0.7926994546796478,0.457285213470459,0.02632992765154047,,2,10,1500,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 1500}",0.3181107401380612,0.295348976448412,0.31172803886537204,0.30499539624506694,0.33523733166025815,0.31308409667143405,0.013400249413324992,85
125.24177136421204,3.2668759017379543,0.9143250465393067,0.23971899438806032,,2,10,2000,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 2000}",0.3191715169112021,0.29515975063152816,0.31208759641608813,0.30382839781991194,0.3357912542940751,0.3132077032145611,0.013860291876686763,83
28.83498215675354,1.3798952983210862,0.24360051155090331,0.06204323072155227,,4,2,500,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 500}",0.32071697118071457,0.3014765939371627,0.31509966688051144,0.30833830500263876,0.3375125087031739,0.31662880914084024,0.012276011866811638,72
62.507472562789914,0.7939339868681535,0.31003518104553224,0.020024222336319418,,4,2,1000,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 1000}",0.3221018122937835,0.30012225002586623,0.31501137541115426,0.30776457245276445,0.33877879195602095,0.3167557604279179,0.013222346212580885,71
84.30430746078491,2.611170634818681,0.47356953620910647,0.068570211375393,,4,2,1500,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 1500}",0.32354545977645016,0.302313618192884,0.31610058848089034,0.30938593272314086,0.3382584876950802,0.3179208173736891,0.012369313576348509,50
110.71039066314697,1.8237170412992925,0.7037079811096192,0.14560930791031484,,4,2,2000,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 2000}",0.32245288995262306,0.3034024042835361,0.31479336848360345,0.3094106026542199,0.33904559037244447,0.31782097114928537,0.012326677407597924,52
28.23850965499878,0.42506752088535915,0.17216453552246094,0.02996636015477567,,4,5,500,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 500}",0.32282938848812925,0.3016552502019076,0.31534651757603316,0.30734613369995173,0.3389251814717871,0.31722049428756177,0.013006496446727875,62
57.522189140319824,0.8447951339403935,0.3607338428497314,0.06861195616376245,,4,5,1000,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 1000}",0.3232748067932701,0.3021839115195138,0.31593754510391614,0.30885593695296537,0.3385710049543736,0.3177646410648078,0.012559690493212084,54
83.70055804252624,0.8349485288862494,0.4564016819000244,0.04648665500644605,,4,5,1500,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 1500}",0.32268597036026125,0.302993499612166,0.31416089362131866,0.3087936287284659,0.3383823612475996,0.3174032707139623,0.012331338959797052,59
115.64294495582581,3.3993473408743387,0.6766640186309815,0.025111108021741647,,4,5,2000,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 2000}",0.3223624601095385,0.30149322047810917,0.31594435603149457,0.3091903868845766,0.3400297609873721,0.3178040368982182,0.013103115242069446,53
29.77711968421936,0.3477988083981903,0.1581815719604492,0.017752508347212873,,4,10,500,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 500}",0.31657800564575883,0.29997141859515764,0.31027585993025036,0.30439405621988197,0.33469693112764287,0.31318325430373833,0.012121206003928315,84
59.96464357376099,1.3385742737445645,0.277649974822998,0.034548684483131226,,4,10,1000,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 1000}",0.31821141337569947,0.2981551870126301,0.31283494894357605,0.3050305806507666,0.3350690036390556,0.31386022672434555,0.01260481781028053,75
79.58969559669495,1.9332896335390606,0.392384672164917,0.025591025943177647,,4,10,1500,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 1500}",0.31938770950000234,0.2997017075772866,0.3108987565055981,0.30455099821184584,0.3362000603297224,0.3141478464248911,0.012846036833844887,73
107.71862263679505,2.8491435716761835,0.6681653976440429,0.05073503909122122,,4,10,2000,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 2000}",0.3178612438193865,0.2984287658466,0.31205022929246,0.3048378164328844,0.3348020270417617,0.31359601648661856,0.012466178773569958,76
24.427129125595094,0.35895928046252884,0.10761523246765137,0.006481627943312129,10,1,2,500,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500}",0.2842246744528891,0.2484522640600341,0.2785026606338267,0.26466650601622116,0.3041685734040504,0.2760029357134043,0.018733408157246043,135
51.835194969177245,0.5493847393401324,0.2427248477935791,0.019222870170419543,10,1,2,1000,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 1000}",0.2823242931346935,0.24877354305922186,0.2795057089542699,0.2655620846925408,0.30548253497499284,0.2763296329631438,0.01882122892660858,133
77.73250894546509,0.48090506632518265,0.384702205657959,0.0422347281909885,10,1,2,1500,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 1500}",0.28412110982433825,0.24734967519482084,0.28026979826514803,0.2640163666364674,0.3056239843451314,0.2762761868531812,0.01962565277706247,134
107.29748015403747,6.026672505401255,0.563866376876831,0.0233882689877032,10,1,2,2000,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 2000}",0.2823830389755621,0.2502232436937062,0.2800697053670629,0.26449534476246717,0.3051317788759694,0.27646062233495355,0.018448325788254498,132
25.426895332336425,0.7231683597132383,0.12909574508666993,0.017686353885535393,10,1,5,500,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 500}",0.28101209076703804,0.24648928925080768,0.2783185668820711,0.26232813306078656,0.2995086654523697,0.2735313490826146,0.017947060847735594,138
63.681633424758914,0.33546045809617714,0.2596177577972412,0.03055671761919753,10,1,5,1000,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 1000}",0.2793926183719536,0.2452936631793222,0.27747332538009395,0.26352276463784235,0.30132856970676525,0.27340218825519547,0.018547422378347788,139
79.76281685829163,5.047357267896716,0.385845422744751,0.056850910335148025,10,1,5,1500,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 1500}",0.2802044759148961,0.24640308007810655,0.27816694848959506,0.2622132640299885,0.3010913540990797,0.2736158245223332,0.018382489646558475,137
101.0358669757843,1.1390672478322343,0.49135427474975585,0.0286351731611661,10,1,5,2000,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 2000}",0.28002333915348493,0.24505595157112103,0.27903213963619655,0.2619221716714184,0.3002466739218988,0.27325605519082397,0.018608361255258596,140
25.019307374954224,0.5929678060233984,0.12453699111938477,0.024045336440690956,10,1,10,500,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 500}",0.27846522742816365,0.24110435681729933,0.2758791590079582,0.26055180614041223,0.297578762953255,0.2707158624694177,0.018912837010125826,142
48.6802294254303,0.5625268807453992,0.20830063819885253,0.008985935335719548,10,1,10,1000,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 1000}",0.2773989959412448,0.24190563683718713,0.27474729544150234,0.26089809065807484,0.2958011836135235,0.2701502404983065,0.017972246186618978,144
70.11573615074158,0.38961712543714216,0.3669395923614502,0.06282589758589528,10,1,10,1500,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 1500}",0.2782117696556036,0.24446626669867122,0.2756955063242315,0.26036424773421024,0.29705946632572816,0.271159451347689,0.017721085135465265,141
94.6589343547821,0.4729162771643538,0.45235443115234375,0.03730047807193055,10,1,10,2000,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 2000}",0.2761065917943159,0.2453266769156072,0.2754175713017624,0.2595565226213314,0.2965446095226611,0.27059039443113564,0.017247336610193762,143
23.955686616897584,0.7302086163697716,0.11229424476623535,0.00706266814553183,10,2,2,500,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 500}",0.28889586739456546,0.2626038427422705,0.2837496208695252,0.26680199496223944,0.3075861627698255,0.2819274977476852,0.016201418926784946,121
46.39590644836426,0.24605136275073516,0.2534879207611084,0.03659625301818305,10,2,2,1000,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 1000}",0.28791981995129073,0.2592311949449873,0.28428959242909135,0.2674522648548414,0.3074178317629184,0.2812621407886259,0.01681478857246134,123
72.03854718208314,0.43828520590824016,0.35877285003662107,0.02506884072208593,10,2,2,1500,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 1500}",0.28599920251807603,0.26137306621591855,0.28289895790545233,0.2683574456989337,0.3077318378651222,0.2812721020407006,0.01604911046761134,122
95.36200299263001,0.21304760456627148,0.4789781093597412,0.02488132873288267,10,2,2,2000,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 2000}",0.2868417027576329,0.260355725891481,0.2838393492246742,0.2679234951311165,0.30685062839447935,0.2811621802798768,0.016170911565866367,124
23.41417541503906,0.20647663088477,0.10505023002624511,0.007864112224317368,10,2,5,500,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 500}",0.2865287844857386,0.2566663100653897,0.28473617075792457,0.26495870151339485,0.3050875149030898,0.27959549634510755,0.01711328942322761,128
47.664407682418826,0.2653833454106212,0.24224119186401366,0.018306390735447164,10,2,5,1000,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 1000}",0.28695702682249896,0.258329421578039,0.2829396505788098,0.2666903502608941,0.30596818207209503,0.2801769262624674,0.016601159469580636,127
71.05145492553712,0.579822738240819,0.408205509185791,0.05499994766353739,10,2,5,1500,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 1500}",0.28655071396374177,0.25917052880780506,0.28375075706269887,0.26723923739038397,0.3061442442783282,0.28057109630059157,0.01634365147979943,126
94.28385581970215,1.3900271211785367,0.47265238761901857,0.03702125924298261,10,2,5,2000,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 2000}",0.2872550127245007,0.259656124611268,0.2830710110974387,0.26712102620357786,0.306405355502478,0.2807017060278526,0.016349852556760643,125
22.75282859802246,0.4710651156324238,0.10441417694091797,0.009502924273226005,10,2,10,500,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 500}",0.28145584752154484,0.2542483785969968,0.27777896849995753,0.26183729560782076,0.30230817492702,0.275525733030668,0.016719100769250216,136
48.15036473274231,0.538358189586775,0.2512702465057373,0.05079308561813597,10,2,10,1000,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 1000}",0.2836998487772518,0.25796928410537895,0.2783873452818488,0.2647902693362287,0.3001140082761361,0.27699215115536885,0.014780496889348535,131
71.1902600288391,0.5359745778229571,0.31262764930725095,0.008860177703280863,10,2,10,1500,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 1500}",0.2835074124426025,0.2570773880204165,0.27965128430710967,0.263869696399315,0.30236713495799045,0.27729458322548683,0.01588551985616888,130
90.37349915504456,2.500859262799939,0.42433767318725585,0.017631250775897393,10,2,10,2000,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 2000}",0.2818541434896971,0.2582039848058529,0.27952401934945076,0.2648010727416053,0.3030466282081769,0.27748596971895656,0.01555174205229413,129
21.537411403656005,0.935875666925059,0.09948639869689942,0.006043506784485599,10,4,2,500,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 500}",0.2929614579717114,0.27109182820718036,0.2871143394742775,0.27479167012741906,0.31134243457711,0.2874603460715397,0.014346845167802194,116
40.00345864295959,0.07885403623263398,0.18972492218017578,0.00797964671039254,10,4,2,1000,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 1000}",0.2928399865992953,0.2720001729947093,0.28866101798568977,0.27494888218322366,0.312806783149017,0.288251368582387,0.014596226326737106,113
60.78314838409424,0.3298281129160564,0.2996664047241211,0.02766151626296529,10,4,2,1500,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 1500}",0.29247381941600165,0.2726756386588022,0.2888568500107707,0.2763093883079473,0.3122906777690982,0.288521274832524,0.014006670507904115,109
87.15893096923828,6.184596423573358,0.4536010265350342,0.011185250742219582,10,4,2,2000,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 2000}",0.29329232925997617,0.2723470924968916,0.2881971783388419,0.2749676327232134,0.3128600546574171,0.28833285749526805,0.014562775047635803,111
22.167345571517945,1.9032837153286253,0.12115802764892578,0.025634052892374522,10,4,5,500,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 500}",0.29395697040336205,0.2713184119448704,0.28767119949752695,0.2751737841238105,0.31206336981930166,0.2880367471577743,0.014542488199706901,114
53.349919939041136,0.43078460912652966,0.2111231803894043,0.006261473696141812,10,4,5,1000,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 1000}",0.2938813470813357,0.27228974763668656,0.2874263196913975,0.27564298436176266,0.31268808477863047,0.2883856967099626,0.01444427178965224,110
72.95640392303467,1.6032526303597185,0.34431023597717286,0.012817758136565978,10,4,5,1500,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 1500}",0.2926793784090816,0.270716127439069,0.2889786876243066,0.27407618099816294,0.3135000397846812,0.28799008285106026,0.015268994304346847,115
94.04226217269897,0.7116103639751351,0.44687204360961913,0.017930379570669175,10,4,5,2000,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 2000}",0.2927334393221815,0.2724612955570908,0.2885834086701455,0.2747031013409539,0.31291829833905355,0.28827990864588504,0.014570755032393317,112
22.814978456497194,0.268848373892541,0.10483255386352539,0.005836342114792759,10,4,10,500,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 500}",0.29058259279488546,0.2696485240773601,0.28704972751383834,0.27310721763137663,0.31088554993075856,0.28625472238964383,0.014660578873344333,119
46.7585654258728,0.27280960095841306,0.22024149894714357,0.017232589531221167,10,4,10,1000,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 1000}",0.29196689951318183,0.2706607259210448,0.2862414905841344,0.2736486125074932,0.3094316523058827,0.28638987616634737,0.01394126696122232,117
73.8585862159729,1.6639423310969006,0.4240673542022705,0.07420663198055259,10,4,10,1500,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 1500}",0.2900672235837004,0.2706868903690362,0.2859779389114075,0.27397274899655283,0.31034581983059223,0.2862101243382578,0.014058357440876882,120
102.88137636184692,1.307546461743249,0.5311424255371093,0.08159453670446513,10,4,10,2000,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 2000}",0.2918431080626648,0.2706346818748622,0.2857324225928046,0.2727923983511751,0.3109360201818221,0.2863877262126658,0.01460000476938174,118
40.98721084594727,0.6339379316593947,0.23326973915100097,0.019000214401584142,20,1,2,500,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500}",0.3488254835592473,0.3084057511371805,0.3294348062447084,0.3279644620788429,0.3653773399137681,0.3360015685867494,0.01947632062616223,9
78.04087386131286,1.870051748804239,0.649143648147583,0.06805872483732359,20,1,2,1000,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 1000}",0.3455185614072045,0.30922648849912054,0.3316982452671519,0.3293936543222668,0.36378980134735767,0.3359253501686203,0.01812080584457937,10
115.25875945091248,1.683058298460652,1.0807472229003907,0.12951888302592834,20,1,2,1500,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 1500}",0.3458277363331688,0.30943819540225226,0.33009020861662447,0.3259880697548774,0.3627456664136816,0.3348179753041209,0.01814179156729035,12
154.0974672317505,1.604166062051774,1.4103021144866943,0.286949753392429,20,1,2,2000,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 2000}",0.3465157712151588,0.3101940207823933,0.33056182300494763,0.3265573565024339,0.3632779034900473,0.33542137499899616,0.018097940641046195,11
35.89407238960266,0.5030169582031635,0.20443964004516602,0.03481444766788033,20,1,5,500,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 500}",0.33141807777272303,0.2932148003523139,0.3219774753745836,0.3134277802167243,0.34399874003583103,0.3208073747504352,0.017132449651444,48
67.98929376602173,0.6637423875606985,0.4451258182525635,0.09259719265440959,20,1,5,1000,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 1000}",0.33224767086012996,0.2941756489568292,0.32179895457828633,0.3125709231378256,0.34745862195707694,0.3216503638980296,0.017976025053942808,45
99.5987943649292,1.271495260465295,0.5512608051300049,0.028814803921175365,20,1,5,1500,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 1500}",0.33212653493408445,0.2933004168488158,0.32014740854279705,0.3116271866436532,0.3483415160538807,0.32110861260464624,0.018585708194361353,47
137.65477242469788,3.765591204999825,0.8135286331176758,0.08327708642715306,20,1,5,2000,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 2000}",0.3313995200114434,0.2937038480105098,0.32013084556108606,0.3142754947397259,0.347445071654638,0.3213909559954806,0.01787614003191308,46
33.03238053321839,0.4667318108235103,0.13827204704284668,0.00842321640899004,20,1,10,500,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 500}",0.31617572664298205,0.2842319230370751,0.31175273625175864,0.3014335540181268,0.3312179328257336,0.30896237455513526,0.015642294023849746,108
69.36123580932617,1.018632395906263,0.32715954780578616,0.03997115462199801,20,1,10,1000,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 1000}",0.3179648315239497,0.2859338380660052,0.3102535827023948,0.30187387930999776,0.3340742197692183,0.31002007027431316,0.016051684500454563,106
92.5353057384491,2.1715996773537203,0.4431111812591553,0.020810157812043744,20,1,10,1500,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 1500}",0.31750172068210253,0.2826052231660618,0.3102244425208489,0.302354650324877,0.33380200193883186,0.30929760772654447,0.016907512406269205,107
116.8748517036438,1.2209694806356786,0.561357831954956,0.028892241922911732,20,1,10,2000,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 2000}",0.31866650399716806,0.285373476034743,0.3106958694067794,0.3033269148298002,0.3355939190289421,0.31073133665948655,0.016607002732442953,104
29.09087347984314,0.48675320504639996,0.18163638114929198,0.059078020363837726,20,2,2,500,"{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 500}",0.3339873642208144,0.30657784811478345,0.3241295804760785,0.3146891519702427,0.35121913101344854,0.32612061515907353,0.015545954794650523,24
58.69979195594787,0.46102612605144416,0.29281001091003417,0.010433648910142214,20,2,2,1000,"{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 1000}",0.3353437340087808,0.30782655488073263,0.32556771053840095,0.3158732533748553,0.3490726184727006,0.32673677425509406,0.014491024020339749,22
95.3318480014801,4.237609003720323,0.6018726348876953,0.07763147776755315,20,2,2,1500,"{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 1500}",0.3366000819767973,0.3070038259977896,0.3245417371353818,0.3167137186975519,0.3519734939510657,0.3273665715517172,0.015664371769361397,19
